"","seqnames","start","end","width","strand"
"732","1",2304031,2306031,2001,"-"
"733","1",2304378,2306378,2001,"+"
"734","1",2310805,2312805,2001,"-"
"735","1",2315469,2317469,2001,"-"
"736","1",2320048,2322048,2001,"-"
"737","1",2325561,2327561,2001,"-"
"738","1",2326320,2328320,2001,"+"
"739","1",2332738,2334738,2001,"-"
"740","1",2333822,2335822,2001,"+"
"741","1",2338391,2340391,2001,"-"
"742","1",2338321,2340321,2001,"-"
"743","1",2340542,2342542,2001,"+"
"744","1",2343271,2345271,2001,"-"
"745","1",2345842,2347842,2001,"-"
"746","1",2348097,2350097,2001,"+"
"747","1",2355227,2357227,2001,"-"
"748","1",2367385,2369385,2001,"-"
"749","1",2365561,2367561,2001,"-"
"750","1",2367837,2369837,2001,"+"
"751","1",2373545,2375545,2001,"-"
"752","1",2375012,2377012,2001,"+"
"753","1",2377076,2379076,2001,"+"
"754","1",2378647,2380647,2001,"+"
"755","1",2381331,2383331,2001,"-"
"756","1",2380615,2382615,2001,"+"
"757","1",2386986,2388986,2001,"-"
"758","1",2391453,2393453,2001,"-"
"759","1",2396272,2398272,2001,"-"
"760","1",2394451,2396451,2001,"+"
"761","1",2397696,2399696,2001,"-"
"762","1",2399508,2401508,2001,"-"
"763","1",2401873,2403873,2001,"-"
"764","1",2402558,2404558,2001,"+"
"765","1",2404943,2406943,2001,"-"
"766","1",2405905,2407905,2001,"-"
"767","1",2408580,2410580,2001,"-"
"768","1",2411677,2413677,2001,"-"
"769","1",2411980,2413980,2001,"+"
"770","1",2413286,2415286,2001,"+"
"771","1",2414041,2416041,2001,"+"
"772","1",2415265,2417265,2001,"+"
"773","1",2420947,2422947,2001,"-"
"774","1",2421241,2423241,2001,"+"
"775","1",2423054,2425054,2001,"+"
"776","1",2425745,2427745,2001,"+"
"777","1",2428431,2430431,2001,"-"
"778","1",2431057,2433057,2001,"-"
"779","1",2434763,2436763,2001,"-"
"780","1",2435959,2437959,2001,"-"
"781","1",2436330,2438330,2001,"+"
"782","1",2441622,2443622,2001,"+"
"783","1",2443123,2445123,2001,"-"
"784","1",2444470,2446470,2001,"+"
"785","1",2453846,2455846,2001,"+"
"786","1",2457244,2459244,2001,"+"
"787","1",2464504,2466504,2001,"-"
"788","1",2466022,2468022,2001,"-"
"789","1",2466161,2468161,2001,"+"
"790","1",2471628,2473628,2001,"-"
"791","1",2473927,2475927,2001,"-"
"792","1",2474405,2476405,2001,"+"
"793","1",2476157,2478157,2001,"+"
"794","1",2484109,2486109,2001,"-"
"795","1",2484344,2486344,2001,"+"
"796","1",2487027,2489027,2001,"-"
"797","1",2492250,2494250,2001,"-"
"798","1",2493123,2495123,2001,"+"
"799","1",2493402,2495402,2001,"+"
"800","1",2497764,2499764,2001,"-"
"801","1",2500427,2502427,2001,"-"
"802","1",2510084,2512084,2001,"-"
"803","1",2512454,2514454,2001,"-"
"804","1",2515605,2517605,2001,"-"
"805","1",2517546,2519546,2001,"-"
"806","1",2523076,2525076,2001,"+"
"807","1",2528120,2530120,2001,"-"
"808","1",2533786,2535786,2001,"-"
"809","1",2534328,2536328,2001,"+"
"810","1",2537237,2539237,2001,"-"
"811","1",2537615,2539615,2001,"+"
"812","1",2541334,2543334,2001,"-"
"813","1",2546946,2548946,2001,"-"
"814","1",2550473,2552473,2001,"-"
"815","1",2554161,2556161,2001,"-"
"816","1",2558074,2560074,2001,"-"
"817","1",2559403,2561403,2001,"-"
"818","1",2561148,2563148,2001,"-"
"819","1",2562672,2564672,2001,"-"
"820","1",2564121,2566121,2001,"-"
"821","1",2566475,2568475,2001,"+"
"822","1",2575714,2577714,2001,"-"
"823","1",2579669,2581669,2001,"-"
"824","1",2582323,2584323,2001,"-"
"825","1",2585744,2587744,2001,"-"
"826","1",2587525,2589525,2001,"+"
"827","1",2589301,2591301,2001,"-"
"828","1",2589944,2591944,2001,"+"
"829","1",2606507,2608507,2001,"-"
"830","1",2607408,2609408,2001,"+"
"831","1",2612242,2614242,2001,"-"
"832","1",2613774,2615774,2001,"+"
"833","1",2617647,2619647,2001,"+"
"834","1",2620545,2622545,2001,"-"
"835","1",2626848,2628848,2001,"-"
"836","1",2630068,2632068,2001,"+"
"837","1",2634852,2636852,2001,"-"
"838","1",2635011,2637011,2001,"+"
"839","1",2637181,2639181,2001,"+"
"840","1",2640828,2642828,2001,"-"
"841","1",2641214,2643214,2001,"+"
"842","1",2645035,2647035,2001,"-"
"843","1",2645189,2647189,2001,"+"
"844","1",2648537,2650537,2001,"+"
"845","1",2657716,2659716,2001,"+"
"846","1",2662027,2664027,2001,"+"
"847","1",2670892,2672892,2001,"-"
"848","1",2671451,2673451,2001,"+"
"849","1",2674813,2676813,2001,"+"
"850","1",2683100,2685100,2001,"-"
"851","1",2683234,2685234,2001,"+"
"852","1",2687595,2689595,2001,"-"
"853","1",2688016,2690016,2001,"+"
"854","1",2693377,2695377,2001,"-"
"855","1",2695412,2697412,2001,"+"
"856","1",2700226,2702226,2001,"+"
"857","1",2702336,2704336,2001,"+"
"858","1",2705924,2707924,2001,"+"
"859","1",2709912,2711912,2001,"-"
"860","1",2711883,2713883,2001,"+"
"861","1",2715404,2717404,2001,"-"
"862","1",2717778,2719778,2001,"+"
"863","1",2720676,2722676,2001,"-"
"864","1",2722824,2724824,2001,"+"
"865","1",2734819,2736819,2001,"-"
"866","1",2735774,2737774,2001,"+"
"867","1",2746967,2748967,2001,"-"
"868","1",2750278,2752278,2001,"-"
"869","1",2751154,2753154,2001,"+"
"870","1",2758794,2760794,2001,"-"
"871","1",2760573,2762573,2001,"-"
"872","1",2761584,2763584,2001,"+"
"873","1",2768483,2770483,2001,"-"
"874","1",2770477,2772477,2001,"-"
"875","1",2770633,2772633,2001,"+"
"876","1",2773030,2775030,2001,"+"
"877","1",2778963,2780963,2001,"+"
"878","1",2789290,2791290,2001,"+"
"879","1",2799081,2801081,2001,"-"
"880","1",2800067,2802067,2001,"+"
"881","1",2804371,2806371,2001,"+"
"882","1",2807883,2809883,2001,"+"
"883","1",2810191,2812191,2001,"-"
"884","1",2810989,2812989,2001,"+"
"885","1",2817008,2819008,2001,"-"
"886","1",2819395,2821395,2001,"-"
"887","1",2824275,2826275,2001,"-"
"888","1",2826061,2828061,2001,"+"
"889","1",2837469,2839469,2001,"-"
"890","1",2837789,2839789,2001,"+"
"891","1",2841153,2843153,2001,"+"
"892","1",2845608,2847608,2001,"-"
"893","1",2846800,2848800,2001,"-"
"894","1",2847348,2849348,2001,"+"
"895","1",2851454,2853454,2001,"+"
"896","1",2855227,2857227,2001,"+"
"897","1",2866259,2868259,2001,"+"
"898","1",2872465,2874465,2001,"+"
"899","1",2876692,2878692,2001,"+"
"900","1",2878303,2880303,2001,"+"
"901","1",2878642,2880642,2001,"+"
"902","1",2881524,2883524,2001,"+"
"903","1",2883411,2885411,2001,"+"
"904","1",2886285,2888285,2001,"+"
"905","1",2887753,2889753,2001,"+"
"906","1",2890037,2892037,2001,"+"
"907","1",2898384,2900384,2001,"-"
"908","1",2903815,2905815,2001,"-"
"909","1",2906124,2908124,2001,"+"
"910","1",2908030,2910030,2001,"-"
"911","1",2910317,2912317,2001,"+"
"912","1",2917031,2919031,2001,"+"
"913","1",2924762,2926762,2001,"-"
"914","1",2926703,2928703,2001,"+"
"915","1",2930841,2932841,2001,"-"
"916","1",2931739,2933739,2001,"+"
"917","1",2938326,2940326,2001,"-"
"918","1",2938417,2940417,2001,"+"
"919","1",2941288,2943288,2001,"-"
"920","1",2944961,2946961,2001,"-"
"921","1",2945229,2947229,2001,"+"
"922","1",2949989,2951989,2001,"-"
"923","1",2951396,2953396,2001,"-"
"924","1",2954689,2956689,2001,"-"
"925","1",2961207,2963207,2001,"-"
"926","1",2963152,2965152,2001,"+"
"927","1",2964023,2966023,2001,"+"
"928","1",2966718,2968718,2001,"-"
"929","1",2970498,2972498,2001,"-"
"930","1",2971199,2973199,2001,"-"
"931","1",2975750,2977750,2001,"-"
"932","1",2978466,2980466,2001,"-"
"933","1",2981624,2983624,2001,"-"
"934","1",2983881,2985881,2001,"+"
"935","1",2986393,2988393,2001,"-"
"936","1",2988378,2990378,2001,"+"
"937","1",2992404,2994404,2001,"+"
"938","1",2993369,2995369,2001,"+"
"939","1",3000315,3002315,2001,"-"
"940","1",3002762,3004762,2001,"-"
"941","1",3002495,3004495,2001,"+"
"942","1",3008055,3010055,2001,"+"
"943","1",3011363,3013363,2001,"-"
"944","1",3014091,3016091,2001,"-"
"945","1",3014328,3016328,2001,"+"
"946","1",3018819,3020819,2001,"+"
"947","1",3020802,3022802,2001,"+"
"948","1",3023896,3025896,2001,"+"
"949","1",3028549,3030549,2001,"-"
"950","1",3030203,3032203,2001,"+"
"951","1",3034036,3036036,2001,"-"
"952","1",3034443,3036443,2001,"+"
"953","1",3037408,3039408,2001,"-"
"954","1",3040873,3042873,2001,"-"
"955","1",3037631,3039631,2001,"+"
"956","1",3040996,3042996,2001,"+"
"957","1",3046893,3048893,2001,"-"
"958","1",3048024,3050024,2001,"+"
"959","1",3052901,3054901,2001,"+"
"960","1",3056443,3058443,2001,"-"
"961","1",3056975,3058975,2001,"+"
"962","1",3060729,3062729,2001,"-"
"963","1",3062731,3064731,2001,"-"
"964","1",3063124,3065124,2001,"+"
"965","1",3065699,3067699,2001,"+"
"966","1",3068385,3070385,2001,"+"
"967","1",3071050,3073050,2001,"-"
"968","1",3075582,3077582,2001,"+"
"969","1",3085159,3087159,2001,"+"
"970","1",3091327,3093327,2001,"-"
"971","1",3092839,3094839,2001,"+"
"972","1",3099357,3101357,2001,"-"
"973","1",3101925,3103925,2001,"-"
"974","1",3103588,3105588,2001,"+"
"975","1",3105502,3107502,2001,"+"
"976","1",3107617,3109617,2001,"+"
"977","1",3110694,3112694,2001,"+"
"978","1",3115699,3117699,2001,"-"
"979","1",3116567,3118567,2001,"-"
"980","1",3118708,3120708,2001,"-"
"981","1",3118878,3120878,2001,"+"
"982","1",3121956,3123956,2001,"+"
"983","1",3124807,3126807,2001,"+"
"984","1",3130094,3132094,2001,"-"
"985","1",3132095,3134095,2001,"+"
"986","1",3134930,3136930,2001,"-"
"987","1",3136475,3138475,2001,"-"
"988","1",3139353,3141353,2001,"-"
"989","1",3139868,3141868,2001,"+"
"990","1",3146303,3148303,2001,"-"
"991","1",3153380,3155380,2001,"-"
"992","1",3153532,3155532,2001,"+"
"993","1",3156501,3158501,2001,"+"
"994","1",3160692,3162692,2001,"-"
"995","1",3160841,3162841,2001,"+"
"996","1",3166869,3168869,2001,"-"
"997","1",3169819,3171819,2001,"-"
"998","1",3171108,3173108,2001,"+"
"999","1",3172534,3174534,2001,"+"
"1000","1",3179421,3181421,2001,"-"
"1001","1",3183224,3185224,2001,"-"
"1002","1",3186817,3188817,2001,"+"
"1003","1",3188369,3190369,2001,"+"
"1004","1",3191414,3193414,2001,"-"
"1005","1",3194025,3196025,2001,"-"
"1006","1",3199291,3201291,2001,"-"
"1007","1",3200799,3202799,2001,"+"
"1008","1",3204309,3206309,2001,"-"
"1009","1",3204741,3206741,2001,"+"
"1010","1",3210653,3212653,2001,"-"
"1011","1",3216538,3218538,2001,"-"
"1012","1",3217133,3219133,2001,"+"
"1013","1",3223541,3225541,2001,"-"
"1014","1",3226070,3228070,2001,"-"
"1015","1",3229043,3231043,2001,"-"
"1016","1",3232109,3234109,2001,"-"
"1017","1",3234530,3236530,2001,"-"
"1018","1",3238554,3240554,2001,"-"
"1019","1",3240632,3242632,2001,"-"
"1020","1",3243213,3245213,2001,"+"
"1021","1",3251240,3253240,2001,"+"
"1022","1",3260614,3262614,2001,"-"
"1023","1",3262612,3264612,2001,"-"
"1024","1",3263788,3265788,2001,"-"
"1025","1",3264976,3266976,2001,"+"
"1026","1",3270987,3272987,2001,"-"
"1027","1",3272825,3274825,2001,"+"
"1028","1",3277697,3279697,2001,"-"
"1029","1",3278270,3280270,2001,"+"
"1030","1",3283239,3285239,2001,"+"
"1031","1",3287087,3289087,2001,"+"
"1032","1",3295198,3297198,2001,"-"
"1033","1",3299443,3301443,2001,"-"
"1034","1",3300489,3302489,2001,"-"
"1035","1",3301742,3303742,2001,"+"
"1036","1",3305824,3307824,2001,"-"
"1037","1",3309930,3311930,2001,"+"
"1038","1",3322548,3324548,2001,"-"
"1039","1",3324824,3326824,2001,"+"
"1040","1",3327448,3329448,2001,"-"
"1041","1",3327971,3329971,2001,"+"
"1042","1",3336491,3338491,2001,"-"
"1043","1",3340608,3342608,2001,"-"
"1044","1",3344632,3346632,2001,"-"
"1045","1",3346885,3348885,2001,"-"
"1046","1",3348219,3350219,2001,"+"
"1047","1",3351159,3353159,2001,"+"
"1048","1",3354571,3356571,2001,"+"
"1049","1",3358838,3360838,2001,"-"
"1050","1",3359508,3361508,2001,"-"
"1051","1",3360247,3362247,2001,"-"
"1052","1",3362504,3364504,2001,"+"
"1053","1",3368095,3370095,2001,"-"
"1054","1",3369558,3371558,2001,"+"
"1055","1",3377142,3379142,2001,"+"
"1056","1",3382914,3384914,2001,"-"
"1057","1",3387373,3389373,2001,"-"
"1058","1",3387747,3389747,2001,"+"
"1059","1",3391571,3393571,2001,"-"
"1060","1",3394055,3396055,2001,"-"
"1061","1",3395849,3397849,2001,"-"
"1062","1",3397358,3399358,2001,"-"
"1063","1",3399606,3401606,2001,"+"
"1064","1",3402224,3404224,2001,"+"
"1065","1",3411843,3413843,2001,"-"
"1066","1",3415358,3417358,2001,"-"
"1067","1",3418639,3420639,2001,"-"
"1068","1",3426457,3428457,2001,"-"
"1069","1",3427031,3429031,2001,"+"
"1070","1",3429633,3431633,2001,"-"
"1071","1",3430256,3432256,2001,"-"
"1072","1",3430780,3432780,2001,"+"
"1073","1",3437555,3439555,2001,"+"
"1074","1",3439320,3441320,2001,"-"
"1075","1",3442957,3444957,2001,"-"
"1076","1",3448691,3450691,2001,"+"
"1077","1",3452228,3454228,2001,"+"
"1078","1",3460485,3462485,2001,"-"
"1079","1",3460635,3462635,2001,"+"
"1080","1",3464964,3466964,2001,"+"
"1081","1",3468580,3470580,2001,"+"
"1082","1",3471672,3473672,2001,"-"
"1083","1",3473515,3475515,2001,"+"
"1084","1",3476927,3478927,2001,"-"
"1085","1",3479988,3481988,2001,"-"
"1086","1",3483580,3485580,2001,"+"
"1087","1",3486584,3488584,2001,"+"
"1088","1",3492737,3494737,2001,"-"
"1089","1",3494144,3496144,2001,"-"
"1090","1",3498439,3500439,2001,"-"
"1091","1",3500145,3502145,2001,"+"
"1092","1",3502457,3504457,2001,"-"
"1093","1",3502704,3504704,2001,"+"
"1094","1",3505186,3507186,2001,"+"
"1095","1",3510975,3512975,2001,"-"
"1096","1",3513729,3515729,2001,"-"
"1097","1",3516888,3518888,2001,"-"
"1098","1",3525346,3527346,2001,"-"
"1099","1",3526709,3528709,2001,"+"
"1100","1",3529467,3531467,2001,"+"
"1101","1",3531424,3533424,2001,"+"
"1102","1",3534383,3536383,2001,"+"
"1103","1",3542782,3544782,2001,"-"
"1104","1",3544471,3546471,2001,"-"
"1105","1",3549632,3551632,2001,"-"
"1106","1",3553104,3555104,2001,"+"
"1107","1",3556114,3558114,2001,"+"
"1108","1",3557358,3559358,2001,"+"
"1109","1",3561180,3563180,2001,"+"
"1110","1",3561952,3563952,2001,"+"
"1111","1",3564463,3566463,2001,"+"
"1112","1",3569838,3571838,2001,"-"
"1113","1",3571710,3573710,2001,"+"
"1114","1",3573312,3575312,2001,"+"
"1115","1",3577474,3579474,2001,"-"
"1116","1",3589928,3591928,2001,"-"
"1117","1",3591411,3593411,2001,"-"
"1118","1",3594077,3596077,2001,"-"
"1119","1",3595360,3597360,2001,"+"
"1120","1",3597591,3599591,2001,"-"
"1121","1",3598271,3600271,2001,"+"
"1122","1",3604076,3606076,2001,"-"
"1123","1",3606493,3608493,2001,"-"
"1124","1",3609520,3611520,2001,"-"
"1125","1",3610747,3612747,2001,"+"
"1126","1",3615159,3617159,2001,"-"
"1127","1",3622758,3624758,2001,"-"
"1128","1",3626082,3628082,2001,"-"
"1129","1",3626726,3628726,2001,"+"
"1130","1",3636141,3638141,2001,"-"
"1131","1",3638878,3640878,2001,"+"
"1132","1",3646768,3648768,2001,"-"
"1133","1",3654590,3656590,2001,"-"
"1134","1",3657608,3659608,2001,"-"
"1135","1",3658209,3660209,2001,"+"
"1136","1",3663386,3665386,2001,"+"
"1137","1",3666139,3668139,2001,"-"
"1138","1",3668902,3670902,2001,"-"
"1139","1",3670187,3672187,2001,"-"
"1140","1",3674979,3676979,2001,"-"
"1141","1",3675607,3677607,2001,"+"
"1142","1",3675691,3677691,2001,"+"
"1143","1",3677848,3679848,2001,"-"
"1144","1",3679924,3681924,2001,"-"
"1145","1",3680888,3682888,2001,"+"
"1146","1",3683095,3685095,2001,"-"
"1147","1",3683568,3685568,2001,"+"
"1148","1",3692648,3694648,2001,"-"
"1149","1",3697013,3699013,2001,"-"
"1150","1",3701608,3703608,2001,"+"
"1151","1",3708302,3710302,2001,"-"
"1152","1",3709208,3711208,2001,"+"
"1153","1",3712735,3714735,2001,"-"
"1154","1",3714184,3716184,2001,"+"
"1155","1",3717783,3719783,2001,"+"
"1156","1",3721857,3723857,2001,"+"
"1157","1",3727166,3729166,2001,"-"
"1158","1",3727971,3729971,2001,"+"
"1159","1",3732139,3734139,2001,"+"
"1160","1",3739765,3741765,2001,"+"
"1161","1",3743858,3745858,2001,"+"
"1162","1",3744774,3746774,2001,"+"
"1163","1",3748510,3750510,2001,"+"
"1164","1",3751780,3753780,2001,"-"
"1165","1",3752365,3754365,2001,"+"
"1166","1",3755998,3757998,2001,"-"
"1167","1",3760165,3762165,2001,"-"
"1168","1",3763483,3765483,2001,"-"
"1169","1",3767294,3769294,2001,"-"
"1170","1",3767724,3769724,2001,"+"
"1171","1",3776328,3778328,2001,"+"
"1172","1",3780235,3782235,2001,"+"
"1173","1",3785990,3787990,2001,"-"
"1174","1",3789876,3791876,2001,"-"
"1175","1",3792883,3794883,2001,"-"
"1176","1",3793238,3795238,2001,"+"
"1177","1",3803185,3805185,2001,"-"
"1178","1",3806128,3808128,2001,"+"
"1179","1",3809093,3811093,2001,"+"
"1180","1",3816420,3818420,2001,"-"
"1181","1",3819805,3821805,2001,"-"
"1182","1",3822088,3824088,2001,"-"
"1183","1",3824196,3826196,2001,"-"
"1184","1",3829945,3831945,2001,"-"
"1185","1",3831623,3833623,2001,"+"
"1186","1",3836629,3838629,2001,"-"
"1187","1",3836821,3838821,2001,"+"
"1188","1",3840286,3842286,2001,"+"
"1189","1",3845872,3847872,2001,"-"
"1190","1",3846243,3848243,2001,"+"
"1191","1",3848360,3850360,2001,"+"
"1192","1",3852243,3854243,2001,"+"
"1193","1",3856005,3858005,2001,"+"
"1194","1",3859604,3861604,2001,"-"
"1195","1",3861399,3863399,2001,"+"
"1196","1",3865969,3867969,2001,"-"
"1197","1",3867870,3869870,2001,"-"
"1198","1",3869065,3871065,2001,"-"
"1199","1",3869833,3871833,2001,"+"
"1200","1",3871836,3873836,2001,"-"
"1201","1",3872029,3874029,2001,"+"
"1202","1",3873437,3875437,2001,"+"
"1203","1",3876155,3878155,2001,"-"
"1204","1",3879361,3881361,2001,"-"
"1205","1",3880529,3882529,2001,"+"
"1206","1",3880788,3882788,2001,"+"
"1207","1",3882280,3884280,2001,"+"
"1208","1",3883356,3885356,2001,"+"
"1209","1",3887690,3889690,2001,"+"
"1210","1",3891580,3893580,2001,"+"
"1211","1",3895934,3897934,2001,"-"
"1212","1",3897002,3899002,2001,"+"
"1213","1",3897631,3899631,2001,"+"
"1214","1",3901012,3903012,2001,"+"
"1215","1",3904579,3906579,2001,"+"
"1216","1",3908338,3910338,2001,"-"
"1217","1",3909833,3911833,2001,"+"
"1218","1",3913407,3915407,2001,"-"
"1219","1",3913700,3915700,2001,"-"
"1220","1",3913774,3915774,2001,"+"
"1221","1",3918272,3920272,2001,"+"
"1222","1",3919543,3921543,2001,"+"
"1223","1",3930576,3932576,2001,"-"
"1224","1",3937501,3939501,2001,"+"
"1225","1",3940300,3942300,2001,"-"
"1226","1",3940469,3942469,2001,"+"
"1227","1",3944737,3946737,2001,"+"
"1228","1",3947714,3949714,2001,"+"
"1229","1",3950553,3952553,2001,"+"
"1230","1",3956473,3958473,2001,"+"
"1231","1",3960464,3962464,2001,"-"
"1232","1",3965824,3967824,2001,"-"
"1233","1",3966476,3968476,2001,"+"
"1234","1",3970840,3972840,2001,"-"
"1235","1",3972286,3974286,2001,"-"
"1236","1",3972875,3974875,2001,"+"
"1237","1",3974679,3976679,2001,"+"
"1238","1",3978195,3980195,2001,"-"
"1239","1",3979956,3981956,2001,"-"
"1240","1",3980248,3982248,2001,"+"
"1241","1",3986290,3988290,2001,"-"
"1242","1",3987030,3989030,2001,"-"
"1243","1",3987346,3989346,2001,"+"
"1244","1",3988763,3990763,2001,"+"
"1245","1",3992598,3994598,2001,"-"
"1246","1",3994169,3996169,2001,"+"
"1247","1",3998199,4000199,2001,"+"
"1248","1",4000113,4002113,2001,"+"
"1249","1",4002846,4004846,2001,"+"
"1250","1",4009433,4011433,2001,"-"
"1251","1",4009779,4011779,2001,"+"
"1252","1",4013681,4015681,2001,"-"
"1253","1",4013847,4015847,2001,"+"
"1254","1",4019983,4021983,2001,"-"
"1255","1",4020825,4022825,2001,"+"
"1256","1",4024097,4026097,2001,"-"
"1257","1",4025732,4027732,2001,"-"
"1258","1",4027692,4029692,2001,"+"
"1259","1",4033078,4035078,2001,"-"
"1260","1",4037758,4039758,2001,"-"
"1261","1",4042880,4044880,2001,"-"
"1262","1",4043370,4045370,2001,"+"
"1263","1",4044619,4046619,2001,"+"
"1264","1",4048060,4050060,2001,"-"
"1265","1",4052835,4054835,2001,"-"
"1266","1",4055207,4057207,2001,"+"
"1267","1",4057287,4059287,2001,"+"
"1268","1",4057487,4059487,2001,"+"
"1269","1",4062337,4064337,2001,"-"
"1270","1",4065341,4067341,2001,"-"
"1271","1",4069124,4071124,2001,"+"
"1272","1",4071752,4073752,2001,"+"
"1273","1",4075334,4077334,2001,"+"
"1274","1",4077095,4079095,2001,"-"
"1275","1",4079106,4081106,2001,"-"
"1276","1",4083162,4085162,2001,"+"
"1277","1",4089725,4091725,2001,"-"
"1278","1",4094246,4096246,2001,"+"
"1279","1",4104233,4106233,2001,"+"
"1280","1",4116594,4118594,2001,"-"
"1281","1",4117594,4119594,2001,"+"
"1282","1",4120369,4122369,2001,"+"
"1283","1",4124648,4126648,2001,"-"
"1284","1",4125066,4127066,2001,"+"
"1285","1",4128701,4130701,2001,"-"
"1286","1",4129421,4131421,2001,"+"
"1287","1",4133094,4135094,2001,"-"
"1288","1",4136533,4138533,2001,"+"
"1289","1",4139948,4141948,2001,"+"
"1290","1",4143114,4145114,2001,"-"
"1291","1",4143572,4145572,2001,"+"
"1292","1",4146962,4148962,2001,"+"
"1293","1",4152652,4154652,2001,"+"
"1294","1",4156654,4158654,2001,"+"
"1295","1",4158265,4160265,2001,"+"
"1296","1",4164852,4166852,2001,"-"
"1297","1",4171075,4173075,2001,"+"
"1298","1",4176559,4178559,2001,"-"
"1299","1",4181593,4183593,2001,"-"
"1300","1",4181299,4183299,2001,"-"
